BathroomCount,BedroomCount,ConstructionYear,District,Furnished,Garden,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,Price,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
1.0,2,1996.0,Namur,0.0,1.0,HYPER_EQUIPPED,136.0,30.0,3.0,A,299000,Namur,Wallonie,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Liège,0.0,1.0,USA_HYPER_EQUIPPED,111.0,30.0,2.0,B,250000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
3.0,9,1950.0,Brussels,0.0,1.0,HYPER_EQUIPPED,270.0,30.0,2.0,F,900000,Brussels,Brussels,6.0,3.0,JUST_RENOVATED,house,150.0,0.0,1.0,3.0,1,residential_sale
1.0,3,2023.0,Philippeville,0.0,1.0,INSTALLED,126.0,30.0,4.0,A,259000,Namur,Wallonie,6.0,1.0,AS_NEW,house,327.0,0.0,1.0,2.0,1,residential_sale
2.0,5,1800.0,Nivelles,0.0,1.0,INSTALLED,269.0,30.0,2.0,E,290000,Walloon Brabant,Wallonie,20.0,1.0,TO_RENOVATE,house,650.0,0.0,1.0,2.0,1,residential_sale
3.0,6,2014.0,Charleroi,0.0,1.0,INSTALLED,390.0,30.0,2.0,C,299999,Hainaut,Wallonie,6.0,3.0,GOOD,apartment_block,130.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1918.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,226.0,30.0,4.0,E,375000,Flemish Brabant,Flanders,6.0,2.0,TO_RENOVATE,house,742.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1992.0,Kortrijk,0.0,1.0,INSTALLED,37.0,30.0,3.0,E,115000,West Flanders,Flanders,6.0,1.0,JUST_RENOVATED,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2010.0,Aalst,0.0,1.0,HYPER_EQUIPPED,100.0,30.0,4.0,A,339000,East Flanders,Flanders,6.0,1.0,AS_NEW,ground_floor,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,2018.0,Brussels,0.0,1.0,HYPER_EQUIPPED,89.0,30.0,2.0,B,320000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1970.0,Liège,0.0,1.0,INSTALLED,75.0,30.0,3.0,C,149000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1996.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,205.0,30.0,3.0,A,422500,Flemish Brabant,Flanders,6.0,1.0,GOOD,house,250.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Eeklo,0.0,1.0,INSTALLED,104.0,30.0,3.0,B,286000,East Flanders,Flanders,15.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1996.0,Eeklo,0.0,1.0,INSTALLED,74.0,30.0,3.0,B,249600,East Flanders,Flanders,15.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1996.0,Eeklo,0.0,1.0,INSTALLED,96.0,30.0,3.0,B,380000,East Flanders,Flanders,15.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
0.0,2,1996.0,Namur,0.0,1.0,INSTALLED,89.0,30.0,3.0,B,255000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Namur,0.0,1.0,INSTALLED,86.0,30.0,3.0,B,255000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Namur,0.0,1.0,INSTALLED,89.0,30.0,3.0,B,250000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Namur,0.0,1.0,INSTALLED,86.0,30.0,3.0,B,250000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1996.0,Verviers,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,4.0,C,290000,Liège,Wallonie,6.0,1.0,GOOD,chalet,597.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Liège,0.0,1.0,SEMI_EQUIPPED,195.0,30.0,2.0,C,285000,Liège,Wallonie,6.0,3.0,GOOD,apartment_block,145.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1996.0,Mons,0.0,1.0,INSTALLED,58.0,30.0,2.0,B,115000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2023.0,Brussels,1.0,1.0,SEMI_EQUIPPED,100.0,30.0,3.0,B,485000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1966.0,Brugge,1.0,1.0,HYPER_EQUIPPED,105.0,30.0,2.0,A,1250000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
3.0,5,1996.0,Soignies,0.0,1.0,INSTALLED,177.0,30.0,2.0,G,125000,Hainaut,Wallonie,6.0,3.0,TO_RENOVATE,house,260.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1978.0,Liège,0.0,1.0,INSTALLED,139.0,30.0,4.0,F,295000,Liège,Wallonie,15.0,1.0,GOOD,house,955.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1960.0,Soignies,0.0,1.0,NOT_INSTALLED,300.0,30.0,2.0,B,150000,Hainaut,Wallonie,6.0,2.0,TO_RENOVATE,mixed_use_building,148.0,0.0,1.0,3.0,1,residential_sale
3.0,4,1975.0,Brugge,0.0,1.0,HYPER_EQUIPPED,396.0,30.0,3.0,B,3995000,West Flanders,Flanders,6.0,3.0,AS_NEW,villa,372.0,0.0,1.0,4.0,1,residential_sale
1.0,2,1996.0,Namur,0.0,1.0,INSTALLED,100.0,30.0,2.0,F,169000,Namur,Wallonie,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Namur,0.0,1.0,INSTALLED,100.0,30.0,2.0,F,169000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Neufchâteau,0.0,1.0,INSTALLED,144.0,30.0,4.0,C,330000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,365.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1996.0,Neufchâteau,1.0,1.0,INSTALLED,65.0,30.0,2.0,D,125000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,140.0,0.0,1.0,1.0,1,residential_sale
1.0,3,2006.0,Brussels,0.0,1.0,INSTALLED,149.0,30.0,3.0,F,595000,Brussels,Brussels,8.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1934.0,Brussels,0.0,1.0,HYPER_EQUIPPED,130.0,30.0,2.0,C,460000,Brussels,Brussels,6.0,2.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1994.0,Nivelles,0.0,1.0,INSTALLED,120.0,30.0,2.0,B,459000,Walloon Brabant,Wallonie,7.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1996.0,Philippeville,0.0,1.0,INSTALLED,110.0,30.0,4.0,A,249000,Namur,Wallonie,6.0,1.0,GOOD,house,137.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Soignies,0.0,1.0,INSTALLED,130.0,30.0,2.0,E,230000,Hainaut,Wallonie,14.0,1.0,JUST_RENOVATED,house,1100.0,0.0,1.0,1.0,1,residential_sale
2.0,3,1964.0,Brugge,1.0,1.0,HYPER_EQUIPPED,108.0,30.0,3.0,A,2295000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,3.0,2,residential_sale
1.0,1,1996.0,Charleroi,0.0,1.0,INSTALLED,83.0,30.0,2.0,G,136500,Hainaut,Wallonie,8.0,1.0,TO_BE_DONE_UP,house,630.0,0.0,1.0,1.0,1,residential_sale
3.0,14,1996.0,Charleroi,0.0,1.0,INSTALLED,319.0,30.0,4.0,G,349000,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,apartment_block,173.0,0.0,1.0,1.0,1,residential_sale
0.0,3,1938.0,Brussels,0.0,1.0,INSTALLED,161.0,30.0,2.0,D,430000,Brussels,Brussels,6.0,2.0,AS_NEW,apartment_block,115.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1966.0,Liège,0.0,1.0,INSTALLED,185.0,30.0,4.0,E,339000,Liège,Wallonie,6.0,1.0,GOOD,house,750.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1950.0,Tournai,0.0,1.0,NOT_INSTALLED,154.0,30.0,3.0,G,119000,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,house,935.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2024.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,92.0,30.0,2.0,A,374000,Flemish Brabant,Flanders,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
0.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,128.0,30.0,3.0,B,325000,Liège,Wallonie,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,165.0,30.0,3.0,B,417500,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,135.0,30.0,3.0,B,302000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Waremme,0.0,1.0,INSTALLED,104.0,30.0,3.0,B,265000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,123.0,30.0,3.0,B,281750,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,170.0,30.0,3.0,B,421500,Liège,Wallonie,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,SEMI_EQUIPPED,90.0,30.0,2.0,F,320000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1996.0,Gent,0.0,1.0,INSTALLED,184.0,30.0,2.0,A,449000,East Flanders,Flanders,6.0,1.0,GOOD,house,197.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Gent,0.0,1.0,INSTALLED,188.0,30.0,3.0,A,524000,East Flanders,Flanders,6.0,1.0,GOOD,house,400.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1933.0,Namur,0.0,1.0,NOT_INSTALLED,150.0,30.0,2.0,F,249000,Namur,Wallonie,6.0,1.0,GOOD,house,237.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1971.0,Brussels,0.0,1.0,SEMI_EQUIPPED,70.0,30.0,2.0,C,250000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1971.0,Brussels,0.0,1.0,SEMI_EQUIPPED,70.0,30.0,2.0,D,245000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1971.0,Brussels,0.0,1.0,SEMI_EQUIPPED,60.0,30.0,2.0,D,235000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,90.0,30.0,3.0,D,230000,Brussels,Brussels,3.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1930.0,Charleroi,0.0,1.0,INSTALLED,114.0,30.0,2.0,C,159995,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,109.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2007.0,Mons,0.0,1.0,INSTALLED,85.0,30.0,2.0,B,170000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2007.0,Mons,0.0,1.0,INSTALLED,50.0,30.0,2.0,C,130000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2007.0,Mons,0.0,1.0,INSTALLED,85.0,30.0,2.0,A,170000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2007.0,Mons,0.0,1.0,HYPER_EQUIPPED,60.0,30.0,2.0,B,150000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Namur,0.0,1.0,INSTALLED,83.0,30.0,3.0,B,219000,Namur,Wallonie,3.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2023.0,Dinant,0.0,1.0,INSTALLED,165.0,30.0,4.0,A,320000,Namur,Wallonie,6.0,1.0,AS_NEW,house,671.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1991.0,Dendermonde,0.0,1.0,INSTALLED,78.0,30.0,2.0,C,182000,East Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,2023.0,Nivelles,0.0,1.0,HYPER_EQUIPPED,238.0,30.0,3.0,B,515000,Walloon Brabant,Wallonie,6.0,2.0,GOOD,house,314.0,0.0,1.0,3.0,1,residential_sale
2.0,5,1898.0,Brussels,0.0,1.0,NOT_INSTALLED,550.0,30.0,2.0,F,1450000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,house,366.0,0.0,1.0,3.0,1,residential_sale
3.0,7,1955.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,325.0,30.0,4.0,C,1495000,Flemish Brabant,Flanders,6.0,2.0,AS_NEW,house,1100.0,0.0,1.0,3.0,1,residential_sale
2.0,2,2023.0,Brussels,0.0,1.0,HYPER_EQUIPPED,95.0,30.0,3.0,B,399000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,1,1996.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,54.0,30.0,3.0,D,250000,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1966.0,Brugge,0.0,1.0,INSTALLED,66.0,30.0,2.0,C,205000,West Flanders,Flanders,8.0,1.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,6,1949.0,Arlon,0.0,1.0,NOT_INSTALLED,233.0,30.0,3.0,F,320000,Luxembourg,Wallonie,6.0,3.0,TO_RESTORE,apartment_block,1235.0,0.0,1.0,3.0,1,residential_sale
0.0,6,1949.0,Arlon,0.0,1.0,NOT_INSTALLED,233.0,30.0,3.0,F,320000,Luxembourg,Wallonie,6.0,3.0,TO_RESTORE,apartment,356.0,0.0,1.0,3.0,2,residential_sale
1.0,3,1996.0,Nivelles,0.0,1.0,INSTALLED,183.0,30.0,3.0,D,295000,Walloon Brabant,Wallonie,4.0,1.0,GOOD,house,407.0,0.0,1.0,3.0,1,residential_sale
0.0,4,1850.0,Nivelles,0.0,1.0,SEMI_EQUIPPED,160.0,30.0,4.0,G,375000,Walloon Brabant,Wallonie,6.0,1.0,TO_RENOVATE,mansion,1610.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2022.0,Charleroi,0.0,1.0,INSTALLED,99.0,30.0,3.0,B,195000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2022.0,Charleroi,0.0,1.0,INSTALLED,90.0,30.0,3.0,B,188000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2022.0,Charleroi,0.0,1.0,INSTALLED,67.0,30.0,3.0,B,165000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2022.0,Charleroi,0.0,1.0,INSTALLED,86.0,30.0,3.0,B,215000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2022.0,Charleroi,0.0,1.0,INSTALLED,90.0,30.0,3.0,B,215000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2022.0,Charleroi,0.0,1.0,INSTALLED,67.0,30.0,3.0,B,175000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2022.0,Charleroi,0.0,1.0,INSTALLED,86.0,30.0,3.0,B,220000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2022.0,Charleroi,0.0,1.0,INSTALLED,90.0,30.0,3.0,B,225000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2022.0,Charleroi,0.0,1.0,INSTALLED,90.0,30.0,3.0,B,188000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,2022.0,Charleroi,0.0,1.0,INSTALLED,72.0,30.0,3.0,B,175000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,SEMI_EQUIPPED,90.0,30.0,3.0,B,255000,Brussels,Brussels,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Verviers,0.0,1.0,SEMI_EQUIPPED,85.0,30.0,2.0,D,215000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1965.0,Liège,0.0,1.0,SEMI_EQUIPPED,110.0,30.0,4.0,E,265000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,1570.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1957.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,150.0,30.0,4.0,F,324000,Flemish Brabant,Flanders,6.0,1.0,TO_RENOVATE,bungalow,904.0,0.0,1.0,1.0,1,residential_sale
4.0,4,1931.0,Liège,0.0,1.0,NOT_INSTALLED,189.0,30.0,2.0,E,299000,Liège,Wallonie,6.0,4.0,TO_RENOVATE,house,156.0,0.0,1.0,4.0,1,residential_sale
1.0,2,1973.0,Brugge,0.0,1.0,INSTALLED,68.0,30.0,4.0,D,450000,West Flanders,Flanders,2.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1970.0,Brugge,0.0,1.0,HYPER_EQUIPPED,137.0,30.0,2.0,D,2250000,West Flanders,Flanders,8.0,2.0,GOOD,apartment,356.0,0.0,1.0,3.0,2,residential_sale
2.0,5,1920.0,Mons,0.0,1.0,INSTALLED,614.0,30.0,4.0,F,690000,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,2694.0,1.0,1.0,4.0,1,residential_sale
1.0,3,1968.0,Brussels,0.0,1.0,INSTALLED,105.0,30.0,3.0,D,450000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
3.0,4,2001.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,300.0,30.0,4.0,C,895000,Flemish Brabant,Flanders,6.0,3.0,GOOD,house,1700.0,0.0,1.0,2.0,1,residential_sale
1.0,5,1850.0,Virton,0.0,1.0,SEMI_EQUIPPED,165.0,30.0,3.0,G,260000,Luxembourg,Wallonie,6.0,1.0,TO_RENOVATE,house,280.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1918.0,Namur,0.0,1.0,SEMI_EQUIPPED,148.0,30.0,3.0,C,280000,Namur,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,280.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2022.0,Liège,0.0,1.0,SEMI_EQUIPPED,91.0,30.0,2.0,B,295000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1954.0,Brussels,0.0,1.0,INSTALLED,111.0,30.0,2.0,E,349000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1971.0,Charleroi,0.0,1.0,INSTALLED,150.0,30.0,3.0,C,399999,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1910.0,Huy,0.0,1.0,SEMI_EQUIPPED,170.0,30.0,4.0,D,260000,Liège,Wallonie,6.0,1.0,GOOD,house,435.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1996.0,Tournai,0.0,1.0,SEMI_EQUIPPED,55.0,30.0,3.0,E,125000,Hainaut,Wallonie,6.0,1.0,GOOD,house,292.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Aalst,0.0,1.0,INSTALLED,176.0,30.0,2.0,D,310000,East Flanders,Flanders,6.0,1.0,JUST_RENOVATED,house,298.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1996.0,Verviers,0.0,1.0,INSTALLED,296.0,30.0,2.0,B,169000,Liège,Wallonie,6.0,2.0,GOOD,loft,356.0,0.0,1.0,2.0,2,residential_sale
3.0,6,1903.0,Brussels,0.0,1.0,HYPER_EQUIPPED,292.0,30.0,2.0,E,1195000,Brussels,Brussels,6.0,1.0,GOOD,house,152.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1996.0,Liège,0.0,1.0,INSTALLED,170.0,30.0,3.0,D,193000,Liège,Wallonie,6.0,1.0,GOOD,house,160.0,0.0,1.0,2.0,1,residential_sale
1.0,1,2016.0,Antwerp,0.0,1.0,INSTALLED,60.0,30.0,2.0,A,219500,Antwerp,Flanders,7.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Tournai,0.0,1.0,INSTALLED,150.0,30.0,3.0,B,495000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
0.0,1,1996.0,Brussels,0.0,1.0,NOT_INSTALLED,65.0,30.0,2.0,F,159000,Brussels,Brussels,1.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1974.0,Nivelles,0.0,1.0,INSTALLED,204.0,30.0,4.0,D,460000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,villa,587.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1980.0,Soignies,0.0,1.0,INSTALLED,337.0,30.0,4.0,C,299000,Hainaut,Wallonie,6.0,2.0,TO_BE_DONE_UP,villa,628.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1996.0,Mons,0.0,1.0,SEMI_EQUIPPED,110.0,30.0,3.0,G,179000,Hainaut,Wallonie,6.0,2.0,GOOD,apartment_block,60.0,0.0,1.0,2.0,1,residential_sale
2.0,2,1989.0,Brugge,0.0,1.0,INSTALLED,88.0,30.0,2.0,B,950000,West Flanders,Flanders,6.0,2.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,1975.0,Nivelles,0.0,1.0,INSTALLED,180.0,30.0,4.0,D,750000,Walloon Brabant,Wallonie,6.0,2.0,GOOD,villa,1350.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1996.0,Antwerp,0.0,1.0,INSTALLED,70.0,30.0,2.0,A,199000,Antwerp,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,6,1915.0,Oudenaarde,0.0,1.0,SEMI_EQUIPPED,272.0,30.0,3.0,C,345000,East Flanders,Flanders,6.0,1.0,TO_BE_DONE_UP,house,650.0,0.0,1.0,3.0,1,residential_sale
1.0,2,1996.0,Mons,0.0,1.0,SEMI_EQUIPPED,150.0,30.0,4.0,F,175000,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,485.0,0.0,1.0,2.0,1,residential_sale
1.0,0,1996.0,Huy,0.0,1.0,SEMI_EQUIPPED,303.0,30.0,4.0,C,399000,Liège,Wallonie,6.0,2.0,GOOD,mixed_use_building,153.0,0.0,1.0,3.0,1,residential_sale
1.0,2,1996.0,Verviers,0.0,1.0,USA_HYPER_EQUIPPED,111.0,30.0,2.0,B,250000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Arlon,0.0,1.0,INSTALLED,93.0,30.0,3.0,B,270000,Luxembourg,Wallonie,6.0,1.0,GOOD,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Arlon,0.0,1.0,INSTALLED,121.0,30.0,3.0,B,325000,Luxembourg,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,1996.0,Verviers,0.0,1.0,INSTALLED,157.0,30.0,2.0,D,149000,Liège,Wallonie,6.0,2.0,GOOD,house,50.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2012.0,Brugge,0.0,1.0,INSTALLED,121.0,30.0,3.0,B,795000,West Flanders,Flanders,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Charleroi,0.0,1.0,INSTALLED,115.0,30.0,2.0,G,99900,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,100.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1912.0,Antwerp,0.0,1.0,HYPER_EQUIPPED,162.0,30.0,2.0,B,549000,Antwerp,Flanders,6.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1912.0,Antwerp,0.0,1.0,HYPER_EQUIPPED,188.0,30.0,3.0,B,575000,Antwerp,Flanders,6.0,1.0,AS_NEW,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,0,1975.0,Brussels,0.0,1.0,NOT_INSTALLED,39.0,30.0,2.0,E,195000,Brussels,Brussels,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Verviers,0.0,1.0,INSTALLED,144.0,30.0,2.0,G,150000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,mixed_use_building,58.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2024.0,Brussels,0.0,1.0,HYPER_EQUIPPED,87.0,30.0,2.0,A,273000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2024.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,144.0,30.0,2.0,A,408440,Flemish Brabant,Flanders,6.0,1.0,GOOD,house,300.0,0.0,1.0,2.0,1,residential_sale
1.0,3,2024.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,144.0,30.0,3.0,A,462781,Flemish Brabant,Flanders,6.0,1.0,GOOD,house,450.0,0.0,1.0,2.0,1,residential_sale
